datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,windspeedmax,windspeedmean,sunrise,sunset,normal.tempmax,normal.tempmin,normal.feelslike,normal.precip,normal.humidity,normal.snowdepth,normal.windspeed,normal.windgust,normal.winddir,normal.cloudcover
2024-03-24,6.2,0.9,3.3,2.7,-3.2,-0.5,-0.4,77.8,1.253,29.17,"['rain', 'snow']",0.0,0.0,55.8,24.9,233.5,1006.4,75.2,31.5,135.5,11.7,9.0,24.9,16.2,05:41:37,18:07:52,"[-3.5, 7.0, 14.8]","[-12.1, -0.9, 5.4]","[-21.8, 7.0, 14.8]","[0.0, 1.9, 20.1]","[43.5, 72.6, 98.4]","[0.3, 29.6, 81.8]","[14.4, 24.1, 40.7]","[39.6, 63.0, 93.6]","[28.6, 165.8, 302.2]","[0.7, 57.1, 100.0]"
2024-03-25,6.4,0.2,3.4,3.3,-2.9,-0.5,0.1,80.0,1.855,70.83,"['rain', 'snow']",0.5,0.4,57.6,25.8,254.4,1006.4,68.1,23.1,76.0,6.4,3.0,25.8,17.7,05:39:29,18:09:25,"[-4.5, 7.6, 16.6]","[-7.8, -1.4, 3.4]","[-17.0, 7.6, 16.6]","[0.0, 1.2, 14.7]","[49.3, 71.0, 94.2]","[0.8, 29.1, 83.6]","[13.0, 26.6, 41.0]","[43.2, 67.0, 97.2]","[14.7, 196.5, 332.0]","[10.0, 59.5, 100.0]"
2024-03-26,14.9,-1.5,6.9,14.9,-6.2,5.0,-2.7,56.4,0.0,0.0,,0.0,0.3,68.4,36.3,157.7,1004.8,52.1,28.5,202.8,17.4,7.0,36.3,19.7,05:37:20,18:10:58,"[-4.4, 7.1, 16.0]","[-6.5, -0.4, 7.6]","[-15.3, 7.1, 16.0]","[0.0, 1.2, 9.8]","[56.7, 74.9, 95.2]","[0.3, 28.2, 83.7]","[13.7, 27.0, 46.8]","[39.6, 61.6, 97.2]","[27.0, 170.8, 302.3]","[3.8, 68.5, 100.0]"
2024-03-27,14.8,7.2,11.5,14.8,2.8,10.7,2.5,54.9,0.0,0.0,,0.0,0.0,78.8,36.7,170.0,995.8,59.4,28.4,198.1,16.9,7.0,36.7,24.2,05:35:11,18:12:30,"[-2.2, 9.0, 16.9]","[-7.2, -0.5, 3.8]","[-15.7, 9.0, 16.9]","[0.0, 0.9, 3.8]","[52.4, 72.5, 94.2]","[0.0, 27.3, 83.0]","[13.0, 23.4, 37.1]","[39.6, 64.4, 129.6]","[23.8, 168.7, 284.9]","[3.3, 58.3, 100.0]"
2024-03-28,15.8,7.1,12.8,15.8,4.6,12.2,5.8,64.1,4.8,66.67,['rain'],0.0,0.0,51.8,33.3,197.7,994.1,65.3,9.8,150.0,13.0,7.0,33.3,23.4,05:33:03,18:14:03,"[-0.2, 9.7, 17.7]","[-4.9, 0.8, 5.9]","[-9.6, 9.7, 17.7]","[0.0, 0.9, 11.0]","[46.6, 72.3, 91.9]","[0.0, 26.3, 79.5]","[11.9, 24.1, 49.0]","[39.6, 61.9, 118.8]","[30.3, 191.5, 260.0]","[2.1, 59.1, 96.8]"
2024-03-29,17.2,2.1,11.8,17.2,-0.4,10.7,4.5,63.1,0.1,4.17,['rain'],0.0,0.0,65.5,31.4,201.2,1007.0,42.6,10.0,205.2,17.6,7.0,31.4,21.2,05:30:55,18:15:35,"[2.1, 9.8, 17.1]","[-2.9, 1.3, 5.0]","[-8.5, 9.8, 17.1]","[0.0, 2.2, 20.5]","[57.5, 74.7, 97.3]","[0.0, 25.3, 74.0]","[12.2, 24.8, 38.9]","[43.2, 67.7, 118.8]","[62.8, 206.6, 285.0]","[3.7, 62.9, 97.9]"
2024-03-30,20.8,9.4,16.9,20.8,8.2,16.8,6.3,52.4,0.0,0.0,,0.0,0.0,64.8,28.0,193.8,1005.6,15.9,10.0,154.8,13.4,6.0,28.0,16.8,05:28:47,18:17:08,"[0.4, 10.9, 16.4]","[-5.5, 0.9, 7.0]","[-12.0, 10.9, 16.4]","[0.0, 1.9, 12.6]","[53.5, 70.9, 91.0]","[0.0, 24.6, 74.3]","[11.9, 22.0, 39.2]","[43.2, 58.3, 90.0]","[48.3, 198.6, 278.7]","[0.0, 57.0, 100.0]"
2024-03-31,22.0,13.2,18.3,22.0,13.2,18.3,4.9,42.2,0.0,0.0,,0.0,0.0,68.0,40.8,199.8,1002.7,52.4,10.0,172.9,14.4,7.0,40.8,20.6,06:26:39,19:18:40,"[0.6, 11.1, 20.0]","[-7.0, 1.2, 6.3]","[-12.3, 11.1, 20.0]","[0.0, 2.2, 19.6]","[53.7, 71.7, 98.0]","[0.0, 24.4, 72.1]","[14.4, 28.4, 55.4]","[36.0, 65.2, 108.0]","[53.0, 190.9, 275.1]","[1.5, 53.4, 100.0]"
2024-04-01,24.8,10.7,17.9,24.8,10.7,17.9,6.9,51.1,0.568,12.5,['rain'],0.0,0.0,77.5,33.5,200.4,999.5,50.5,11.1,159.4,13.8,6.0,33.5,23.4,06:24:31,19:20:12,"[-0.2, 9.8, 19.8]","[-6.7, 0.7, 8.0]","[-11.9, 9.8, 19.8]","[0.0, 1.2, 8.4]","[50.2, 68.9, 97.2]","[0.0, 23.7, 67.7]","[14.0, 24.8, 41.4]","[43.2, 61.2, 86.4]","[29.6, 172.4, 285.8]","[0.0, 51.3, 100.0]"
2024-04-02,12.8,6.3,9.5,12.8,3.0,7.8,5.6,77.6,14.132,29.17,['rain'],0.0,0.0,58.0,23.5,249.8,1005.1,66.7,10.9,64.5,5.6,4.0,23.5,19.0,06:22:24,19:21:44,"[0.1, 10.0, 21.1]","[-5.8, 0.5, 9.1]","[-10.3, 10.0, 21.1]","[0.0, 1.2, 9.5]","[45.4, 67.4, 94.6]","[0.0, 22.9, 64.3]","[13.0, 24.5, 42.5]","[41.8, 59.0, 86.4]","[58.6, 174.4, 267.0]","[0.6, 49.8, 100.0]"
2024-04-03,14.0,4.8,9.1,14.0,0.9,7.3,3.5,69.3,0.612,20.83,['rain'],0.0,0.0,54.0,27.5,236.1,1010.9,66.6,40.0,179.6,15.3,8.0,27.5,17.7,06:20:17,19:23:16,"[-1.2, 11.2, 18.8]","[-4.4, 0.9, 7.4]","[-10.9, 11.2, 18.8]","[0.0, 1.1, 8.0]","[49.8, 69.2, 91.0]","[0.0, 21.8, 60.8]","[7.6, 24.1, 46.8]","[39.6, 59.0, 86.4]","[28.1, 196.0, 309.1]","[2.8, 55.1, 99.5]"
2024-04-04,15.1,6.9,10.4,15.1,4.3,9.4,6.6,78.5,2.255,33.33,['rain'],0.0,0.0,44.5,21.2,220.2,1013.5,85.4,33.5,120.7,10.4,6.0,21.2,14.7,06:18:11,19:24:49,"[1.2, 11.4, 21.4]","[-3.9, 1.9, 8.3]","[-10.6, 11.4, 21.4]","[0.0, 0.8, 8.6]","[43.9, 68.3, 89.2]","[0.0, 20.6, 57.6]","[15.8, 25.2, 38.5]","[39.6, 59.8, 97.2]","[21.8, 165.5, 241.7]","[4.0, 56.2, 99.0]"
2024-04-05,16.6,6.4,11.7,16.6,3.4,10.6,7.1,75.1,1.075,8.33,['rain'],0.0,0.0,64.8,19.4,223.7,1017.6,68.1,37.9,225.7,19.6,8.0,19.4,16.6,06:16:04,19:26:21,"[0.6, 9.7, 23.0]","[-5.1, 2.0, 8.0]","[-11.0, 9.7, 23.0]","[0.0, 2.1, 16.1]","[45.5, 73.4, 96.3]","[0.0, 20.8, 54.6]","[12.6, 25.6, 44.6]","[39.6, 60.8, 82.8]","[37.2, 168.1, 276.8]","[10.0, 70.2, 100.0]"
2024-04-06,19.8,11.3,14.9,19.8,11.3,14.9,9.3,69.9,0.36,16.67,['rain'],0.0,0.0,61.2,17.1,266.1,1017.8,82.1,43.3,163.5,14.1,7.0,17.1,11.6,06:13:59,19:27:53,"[-1.9, 7.8, 16.3]","[-5.9, 1.4, 7.8]","[-13.4, 7.8, 16.3]","[0.0, 2.3, 10.4]","[45.1, 77.1, 94.4]","[0.0, 21.0, 52.0]","[15.5, 24.1, 33.8]","[39.6, 54.7, 79.2]","[44.5, 208.2, 322.1]","[56.8, 77.5, 99.9]"
2024-04-07,23.8,9.8,16.2,23.8,8.8,16.1,9.9,68.2,0.0,0.0,,0.0,0.0,43.2,21.8,228.6,1019.3,58.3,42.0,215.2,18.7,8.0,21.8,12.1,06:11:53,19:29:25,"[-0.9, 10.1, 19.6]","[-6.9, 1.0, 9.1]","[-14.1, 10.1, 19.6]","[0.0, 1.2, 10.9]","[33.9, 72.0, 91.5]","[0.0, 20.2, 48.1]","[11.5, 24.1, 42.8]","[39.6, 60.5, 90.0]","[67.5, 200.2, 298.8]","[10.4, 64.9, 98.6]"
2024-04-08,22.7,13.1,17.7,22.7,13.1,17.7,8.8,57.8,0.0,0.0,,0.0,0.0,63.0,29.3,190.4,1016.0,75.7,42.0,216.7,18.7,8.0,29.3,21.5,06:09:48,19:30:57,"[-2.6, 10.2, 19.6]","[-6.3, 1.2, 7.5]","[-14.0, 10.2, 19.6]","[0.0, 2.1, 10.8]","[33.5, 68.3, 89.9]","[0.0, 19.2, 45.4]","[10.4, 27.0, 43.2]","[39.6, 65.2, 100.8]","[31.7, 204.8, 335.6]","[8.0, 59.3, 98.7]"
2024-04-09,23.3,12.9,17.5,23.3,12.9,17.5,6.9,51.6,0.0,0.0,,0.0,0.0,64.8,28.0,173.4,1011.4,51.2,40.1,206.4,17.7,6.0,28.0,20.3,06:07:44,19:32:29,"[-0.2, 11.1, 21.9]","[-6.7, 1.5, 12.4]","[-13.3, 11.1, 21.9]","[0.0, 2.5, 17.9]","[39.5, 69.8, 95.6]","[0.0, 18.2, 43.4]","[14.0, 25.9, 46.4]","[43.2, 62.3, 97.2]","[18.0, 196.9, 326.0]","[7.1, 61.3, 100.0]"
2024-04-10,13.7,7.8,9.6,13.7,4.7,7.7,6.2,79.5,0.76,45.83,['rain'],0.0,0.0,61.2,22.8,357.8,1023.5,90.1,24.0,36.3,3.2,2.0,22.8,16.2,06:05:40,19:34:01,"[3.5, 10.3, 17.7]","[-4.6, 2.1, 9.0]","[-9.5, 10.3, 17.7]","[0.0, 2.0, 9.7]","[45.8, 71.7, 94.8]","[0.0, 17.3, 40.9]","[11.9, 25.2, 36.7]","[43.2, 63.0, 97.2]","[39.2, 178.6, 295.9]","[4.1, 66.0, 100.0]"
2024-04-11,15.4,6.2,10.5,15.4,3.6,9.4,5.6,72.6,0.0,0.0,,0.0,0.0,68.4,17.8,24.1,1031.9,50.6,28.0,233.4,20.0,7.0,17.8,12.7,06:03:37,19:35:33,"[2.6, 10.9, 20.4]","[-1.0, 2.4, 7.3]","[-6.9, 10.9, 20.4]","[0.0, 1.3, 8.7]","[49.0, 74.3, 96.3]","[0.0, 16.5, 40.7]","[14.4, 24.8, 42.8]","[39.6, 65.9, 115.2]","[28.8, 143.0, 282.1]","[6.3, 71.4, 100.0]"
2024-04-12,18.8,4.1,11.8,18.8,1.4,10.9,5.4,67.5,0.0,0.0,,0.0,0.0,46.8,12.0,335.4,1031.0,42.3,33.6,240.8,20.7,8.0,12.0,8.6,06:01:34,19:37:05,"[2.3, 11.9, 22.8]","[-3.8, 2.3, 7.6]","[-7.8, 11.9, 22.8]","[0.0, 0.8, 6.9]","[51.4, 72.6, 87.2]","[0.0, 15.7, 40.5]","[14.0, 25.2, 43.2]","[36.0, 61.6, 86.4]","[33.0, 154.9, 265.8]","[10.0, 62.2, 100.0]"
2024-04-13,20.2,7.6,13.8,20.2,5.6,13.2,7.7,68.5,0.0,0.0,,0.0,0.0,46.8,17.5,269.5,1026.1,65.7,34.6,232.4,20.1,8.0,17.5,12.3,05:59:32,19:38:37,"[1.1, 11.4, 18.4]","[-1.6, 2.7, 10.3]","[-8.0, 11.4, 18.4]","[0.0, 2.0, 16.0]","[53.0, 74.1, 94.0]","[0.0, 15.2, 40.5]","[10.4, 24.1, 35.3]","[36.0, 57.6, 82.8]","[38.0, 176.6, 292.5]","[1.7, 66.1, 100.0]"
2024-04-14,20.3,9.9,15.2,20.3,8.1,15.2,9.2,68.3,0.0,0.0,,0.0,0.0,54.0,22.7,279.7,1018.5,86.5,35.6,176.1,15.2,6.0,22.7,15.3,05:57:31,19:40:09,"[2.2, 10.9, 19.2]","[-1.5, 3.1, 7.2]","[-6.7, 10.9, 19.2]","[0.0, 3.3, 18.4]","[44.8, 72.1, 95.2]","[0.0, 15.0, 41.0]","[14.4, 24.5, 34.9]","[46.8, 57.6, 75.6]","[17.9, 167.0, 328.0]","[1.7, 61.3, 99.2]"
2024-04-15,13.2,10.1,11.3,13.2,10.1,11.3,9.1,86.5,4.688,62.5,['rain'],0.0,0.0,57.6,19.3,317.1,1009.5,94.1,18.5,50.2,4.3,2.0,19.3,10.3,05:55:30,19:41:41,"[0.9, 12.3, 21.9]","[-2.5, 2.9, 6.9]","[-8.1, 12.3, 21.9]","[0.0, 2.3, 15.5]","[46.2, 70.8, 95.4]","[0.0, 14.1, 45.2]","[14.0, 24.1, 36.0]","[39.6, 54.0, 68.4]","[40.7, 173.9, 328.2]","[3.2, 59.0, 100.0]"
2024-04-16,10.6,4.2,6.8,10.6,0.6,3.9,1.9,71.7,0.636,16.67,['rain'],0.0,0.0,55.8,24.3,237.9,1004.3,91.3,34.7,96.2,8.0,4.0,24.3,19.0,05:53:30,19:43:12,"[2.6, 12.0, 19.1]","[-0.8, 3.1, 12.2]","[-4.9, 12.0, 19.1]","[0.0, 2.4, 13.7]","[45.8, 70.1, 89.5]","[0.0, 13.4, 48.6]","[14.4, 24.8, 32.8]","[43.2, 55.8, 72.0]","[57.6, 181.8, 289.5]","[5.4, 59.6, 100.0]"
2024-04-17,6.4,3.0,4.3,3.0,-0.2,1.2,1.2,80.3,3.117,66.67,['rain'],0.0,0.1,50.4,19.0,342.3,1005.2,87.2,26.0,115.6,9.8,5.0,19.0,13.6,05:51:31,19:44:44,"[3.7, 11.9, 19.7]","[-1.5, 3.1, 8.8]","[-6.5, 11.9, 19.7]","[0.0, 1.0, 4.3]","[46.1, 70.8, 87.7]","[0.0, 12.6, 48.0]","[16.2, 23.4, 37.1]","[39.6, 58.3, 97.2]","[33.9, 159.8, 273.0]","[17.2, 61.4, 99.9]"
2024-04-18,6.4,1.2,3.5,3.2,-1.6,0.5,0.1,79.1,1.323,41.67,['rain'],0.0,0.3,50.9,18.6,0.2,1011.6,74.9,22.3,170.3,14.5,9.0,18.6,12.3,05:49:33,19:46:16,"[2.7, 12.4, 21.3]","[-2.5, 2.7, 8.8]","[-8.0, 12.4, 21.3]","[0.0, 1.5, 10.4]","[52.8, 70.9, 89.6]","[0.0, 11.6, 45.2]","[14.0, 21.2, 29.2]","[39.6, 52.2, 68.4]","[40.8, 156.7, 308.0]","[5.9, 60.7, 100.0]"
2024-04-19,7.5,-1.1,3.4,4.2,-5.2,-0.3,-0.4,77.4,0.544,33.33,['rain'],0.0,0.2,53.1,24.9,223.6,1011.8,78.9,26.2,158.4,13.9,8.0,24.9,17.2,05:47:36,19:47:48,"[0.5, 12.1, 20.2]","[-2.0, 3.1, 7.6]","[-9.3, 12.1, 20.2]","[0.0, 1.5, 12.0]","[48.1, 72.2, 91.9]","[0.0, 10.7, 41.8]","[15.5, 24.5, 39.6]","[36.0, 53.3, 72.0]","[10.8, 140.2, 287.3]","[0.4, 60.0, 100.0]"
2024-04-20,6.4,1.4,3.6,4.6,-3.2,0.1,1.9,88.3,10.495,100.0,"['rain', 'snow']",0.0,0.2,51.3,20.2,262.9,1010.0,97.5,16.9,139.8,12.1,7.0,20.2,14.9,05:45:39,19:49:19,"[0.7, 12.7, 20.4]","[-2.1, 3.4, 9.4]","[-8.4, 12.7, 20.4]","[0.0, 1.0, 8.1]","[42.5, 68.8, 91.1]","[0.0, 9.5, 38.0]","[10.8, 22.7, 39.6]","[32.4, 57.2, 82.8]","[13.7, 143.7, 300.1]","[10.0, 56.4, 96.4]"
2024-04-21,2.1,0.1,1.2,-2.6,-4.8,-3.5,-0.9,85.8,4.11,100.0,"['rain', 'snow']",1.2,1.0,54.0,21.9,6.3,1018.5,99.1,14.2,64.7,5.6,3.0,21.9,18.8,05:43:43,19:50:51,"[4.7, 13.5, 24.4]","[-4.3, 2.5, 8.6]","[-10.4, 13.5, 24.4]","[0.0, 0.3, 3.6]","[45.5, 64.1, 88.9]","[0.0, 8.2, 34.3]","[10.8, 21.2, 34.2]","[43.2, 56.9, 82.8]","[28.7, 150.2, 248.0]","[3.3, 43.6, 86.7]"
2024-04-22,4.5,-0.5,1.7,1.8,-4.8,-2.3,-2.2,76.4,1.624,54.17,"['rain', 'snow']",0.3,1.5,52.2,19.2,21.9,1021.1,78.7,21.0,219.1,19.0,9.0,19.2,14.7,05:41:49,19:52:22,"[6.9, 13.9, 20.9]","[-4.6, 3.2, 10.0]","[-9.2, 13.9, 20.9]","[0.0, 1.6, 12.8]","[46.6, 65.1, 90.0]","[0.0, 7.1, 33.2]","[12.6, 19.8, 30.6]","[39.6, 53.6, 75.6]","[59.7, 158.8, 277.7]","[8.7, 45.3, 99.7]"
2024-04-23,9.9,-2.0,3.2,7.8,-6.0,-0.1,-1.2,73.7,0.038,8.33,['rain'],0.0,1.7,43.2,18.6,36.9,1017.5,80.7,16.7,138.3,11.9,6.0,18.6,13.8,05:39:55,19:53:54,"[4.7, 14.2, 21.6]","[-1.7, 3.8, 7.9]","[-4.6, 14.2, 21.6]","[0.0, 1.3, 6.4]","[46.1, 67.8, 88.0]","[0.0, 6.2, 32.8]","[14.0, 20.5, 25.9]","[25.2, 52.6, 82.8]","[43.5, 189.6, 300.6]","[20.8, 59.3, 94.6]"
2024-04-24,5.2,2.0,3.9,2.4,-0.5,0.9,1.3,83.1,6.054,58.33,"['rain', 'snow']",0.0,1.8,43.2,17.4,359.9,1007.3,98.5,11.8,47.1,4.0,2.0,17.4,12.8,05:38:02,19:55:25,"[5.9, 14.3, 19.6]","[-1.2, 4.9, 11.2]","[-5.0, 14.3, 19.6]","[0.0, 2.2, 15.2]","[50.7, 69.9, 89.2]","[0.0, 5.1, 31.4]","[10.8, 22.3, 36.0]","[28.8, 56.9, 100.8]","[51.9, 192.6, 316.8]","[24.4, 65.9, 96.6]"
2024-04-25,8.8,0.1,4.2,6.4,-3.9,1.4,0.2,76.9,0.53,20.83,"['rain', 'snow']",0.0,1.6,46.8,17.0,247.7,1008.6,67.0,21.9,199.3,17.2,9.0,17.0,12.3,05:36:11,19:56:56,"[4.7, 14.5, 22.2]","[-1.2, 5.1, 13.1]","[-5.7, 14.5, 22.2]","[0.0, 1.7, 8.8]","[54.2, 69.6, 94.2]","[0.0, 4.0, 30.4]","[13.7, 23.4, 39.2]","[43.2, 55.4, 82.8]","[45.2, 191.8, 291.1]","[12.0, 57.2, 98.8]"
2024-04-26,14.6,0.4,6.7,14.6,-3.0,5.0,0.8,67.9,0.0,0.0,,0.0,1.3,54.0,23.6,193.1,1011.7,39.9,38.3,246.7,21.3,10.0,23.6,14.6,05:34:20,19:58:27,"[7.5, 15.4, 23.7]","[-4.1, 5.0, 9.8]","[-8.5, 15.4, 23.7]","[0.0, 1.5, 8.2]","[53.9, 70.4, 94.6]","[0.0, 3.0, 29.1]","[12.6, 23.0, 39.6]","[39.6, 59.0, 100.8]","[37.9, 181.1, 256.0]","[11.9, 58.8, 100.0]"
2024-04-27,16.5,3.3,10.3,16.5,-0.2,8.8,3.0,63.5,0.0,0.0,,0.0,0.8,68.4,23.9,181.7,1015.0,37.2,39.2,255.0,22.1,10.0,23.9,18.1,05:32:31,19:59:58,"[3.1, 15.2, 24.1]","[-0.7, 5.3, 12.0]","[-4.2, 15.2, 24.1]","[0.0, 1.8, 18.6]","[43.1, 68.1, 94.4]","[0.0, 2.5, 27.3]","[12.6, 23.8, 49.0]","[39.6, 61.9, 140.4]","[46.7, 173.9, 253.8]","[11.9, 60.6, 100.0]"
2024-04-28,19.4,6.7,13.7,19.4,3.3,12.6,5.5,60.0,0.0,0.0,,0.0,0.0,72.0,35.2,166.0,1017.6,57.6,42.4,218.9,18.9,7.0,35.2,22.8,05:30:43,20:01:29,"[4.0, 15.6, 25.7]","[-2.2, 5.2, 11.1]","[-6.7, 15.6, 25.7]","[0.0, 3.9, 43.1]","[39.9, 67.8, 95.1]","[0.0, 2.0, 24.6]","[14.0, 23.8, 38.5]","[39.6, 61.9, 115.2]","[90.0, 201.6, 292.7]","[10.3, 56.5, 100.0]"
2024-04-29,23.1,9.5,16.5,23.1,7.2,16.2,7.2,56.9,0.0,0.0,,0.0,0.0,72.0,24.6,165.9,1022.0,56.5,41.1,277.7,24.0,9.0,24.6,17.9,05:28:56,20:02:59,"[7.2, 16.1, 25.7]","[-1.6, 6.0, 16.8]","[-5.4, 16.1, 25.7]","[0.0, 2.6, 30.8]","[36.2, 69.1, 96.7]","[0.0, 1.5, 21.5]","[14.0, 23.8, 49.7]","[43.2, 63.4, 118.8]","[78.1, 174.0, 318.9]","[18.0, 59.1, 100.0]"
2024-04-30,23.3,10.3,16.9,23.3,10.3,16.9,6.9,54.3,0.0,0.0,,0.0,0.0,64.8,21.4,174.5,1022.5,30.2,43.4,272.5,23.8,9.0,21.4,16.1,05:27:10,20:04:29,"[5.5, 16.9, 26.7]","[-0.2, 6.7, 13.7]","[-4.6, 16.9, 26.7]","[0.0, 2.9, 26.3]","[38.5, 67.6, 95.9]","[0.0, 1.1, 17.6]","[9.4, 22.7, 42.1]","[46.8, 60.1, 100.8]","[57.2, 152.1, 272.7]","[2.0, 58.0, 100.0]"
2024-05-01,23.7,7.6,17.2,23.7,7.6,17.1,6.5,53.8,0.0,0.0,,0.0,0.0,40.0,19.8,176.9,1016.3,12.2,10.0,293.3,25.3,9.0,19.8,8.7,05:25:26,20:05:59,"[7.7, 15.6, 27.6]","[-1.1, 6.2, 11.6]","[-6.0, 15.6, 26.9]","[0.0, 1.4, 8.0]","[48.0, 71.2, 95.0]","[0.0, 1.0, 14.8]","[13.0, 23.4, 43.2]","[32.4, 53.6, 72.0]","[43.7, 163.4, 247.2]","[14.6, 61.0, 92.5]"
2024-05-02,19.5,10.6,15.3,19.5,10.6,15.3,7.5,60.3,0.0,0.0,,0.0,0.0,61.2,25.0,150.2,1009.4,77.4,40.0,172.2,15.0,8.0,25.0,16.6,05:23:43,20:07:29,"[10.0, 16.3, 25.0]","[-2.3, 6.9, 12.8]","[-6.2, 16.3, 25.0]","[0.0, 2.4, 17.1]","[51.6, 71.7, 91.6]","[0.0, 0.7, 13.9]","[10.8, 23.0, 39.6]","[39.6, 52.6, 79.2]","[22.2, 158.0, 279.0]","[17.5, 59.2, 93.6]"
2024-05-03,19.0,11.5,14.5,19.0,11.5,14.5,8.6,68.5,0.283,16.67,['rain'],0.0,0.0,54.0,17.6,215.0,1009.9,81.1,39.5,166.0,14.2,9.0,17.6,12.0,05:22:01,20:08:58,"[5.5, 15.5, 26.5]","[-0.5, 6.6, 16.3]","[-6.4, 15.5, 26.5]","[0.0, 4.9, 35.8]","[45.3, 74.9, 96.5]","[0.0, 0.7, 13.4]","[11.9, 23.4, 37.1]","[39.6, 54.7, 108.0]","[77.2, 189.9, 268.0]","[3.4, 67.4, 99.2]"
2024-05-04,22.2,8.5,15.7,22.2,7.1,15.4,8.2,63.9,0.021,4.17,['rain'],0.0,0.0,43.2,13.4,28.9,1013.6,49.9,33.5,260.8,22.6,8.0,13.4,9.7,05:20:21,20:10:27,"[5.6, 15.0, 28.6]","[-3.1, 5.9, 11.4]","[-8.2, 15.0, 27.6]","[0.0, 3.2, 22.5]","[49.5, 76.7, 93.4]","[0.0, 0.6, 12.2]","[11.5, 23.0, 40.7]","[28.8, 51.1, 72.0]","[33.3, 182.7, 293.3]","[15.0, 71.0, 100.0]"
2024-05-05,22.6,10.3,16.4,22.6,10.3,16.4,8.0,60.0,0.669,16.67,['rain'],0.0,0.0,53.9,22.7,208.9,1011.2,66.3,34.9,254.9,22.0,9.0,22.7,12.9,05:18:43,20:11:55,"[5.1, 14.7, 24.4]","[0.1, 6.6, 12.1]","[-5.2, 14.7, 24.4]","[0.0, 2.9, 19.9]","[54.5, 74.7, 93.0]","[0.0, 0.7, 11.0]","[16.9, 23.8, 35.6]","[39.6, 57.2, 79.2]","[18.3, 143.6, 310.9]","[3.6, 72.5, 100.0]"
2024-05-06,21.9,9.2,15.8,21.9,7.8,15.7,10.0,71.3,2.383,25.0,['rain'],0.0,0.0,51.8,12.9,251.1,1008.4,72.0,38.3,242.0,20.9,10.0,12.9,9.6,05:17:05,20:13:23,"[6.5, 15.4, 26.6]","[-1.5, 6.3, 10.8]","[-4.6, 15.4, 26.6]","[0.0, 3.5, 17.8]","[49.3, 74.5, 94.0]","[0.0, 0.7, 10.1]","[12.2, 24.8, 33.1]","[43.2, 62.6, 75.6]","[38.9, 161.7, 284.8]","[5.1, 64.6, 100.0]"
2024-05-07,14.4,10.4,12.5,14.4,10.4,12.5,9.3,81.5,10.95,62.5,['rain'],0.0,0.0,46.8,24.2,21.2,1012.5,94.4,17.6,82.7,7.3,3.0,24.2,16.7,05:15:30,20:14:51,"[8.7, 15.2, 22.3]","[1.3, 6.4, 12.6]","[-2.0, 15.2, 22.3]","[0.0, 1.2, 9.0]","[52.2, 73.0, 88.5]","[0.0, 0.7, 9.4]","[11.2, 22.7, 34.2]","[46.8, 62.3, 90.0]","[44.5, 175.3, 272.9]","[1.7, 59.7, 95.6]"
2024-05-08,16.3,8.6,11.4,16.3,6.3,10.6,5.6,68.8,0.0,0.0,,0.0,0.0,44.5,22.4,36.6,1020.3,69.3,27.9,272.5,23.6,9.0,22.4,17.0,05:13:56,20:16:18,"[6.9, 16.6, 25.6]","[-0.7, 5.6, 10.8]","[-4.3, 16.6, 25.6]","[0.0, 2.1, 16.0]","[58.9, 71.1, 83.7]","[0.0, 0.7, 8.1]","[11.9, 21.2, 36.0]","[43.2, 58.7, 82.8]","[46.3, 169.3, 268.8]","[12.5, 55.7, 91.2]"
2024-05-09,17.0,6.2,11.6,17.0,3.6,10.6,3.4,58.6,0.0,0.0,,0.0,0.0,50.4,18.5,22.4,1023.5,28.5,37.3,301.6,26.1,9.0,18.5,14.7,05:12:24,20:17:44,"[4.9, 17.0, 24.4]","[-0.7, 6.8, 14.6]","[-5.2, 17.0, 24.4]","[0.0, 1.5, 7.2]","[51.4, 70.9, 87.0]","[0.0, 0.4, 4.5]","[11.5, 22.3, 33.8]","[39.6, 58.7, 86.4]","[42.3, 163.0, 247.1]","[8.2, 56.2, 95.4]"
2024-05-10,17.1,4.5,11.5,17.1,3.1,11.0,2.8,57.3,0.0,0.0,,0.0,0.0,43.2,15.3,353.1,1022.6,43.3,37.6,277.6,24.1,9.0,15.3,9.5,05:10:53,20:19:10,"[9.1, 17.8, 23.7]","[-2.3, 7.0, 11.5]","[-5.7, 17.8, 23.7]","[0.0, 0.9, 5.7]","[37.8, 69.8, 87.7]","[0.0, 0.2, 3.5]","[11.9, 23.0, 36.7]","[39.6, 59.4, 97.2]","[65.6, 201.1, 291.3]","[16.3, 54.8, 91.5]"
2024-05-11,18.3,5.7,12.2,18.3,4.5,11.8,6.2,68.5,1.439,20.83,['rain'],0.0,0.0,43.0,15.6,17.4,1021.3,73.4,31.5,274.3,23.6,10.0,15.6,9.4,05:09:24,20:20:36,"[10.2, 18.7, 25.8]","[2.4, 7.8, 12.7]","[-1.6, 18.7, 25.8]","[0.0, 3.3, 19.8]","[48.6, 70.9, 95.0]","[0.0, 0.1, 2.2]","[13.3, 21.6, 38.9]","[28.8, 57.2, 86.4]","[82.9, 179.1, 237.0]","[11.3, 57.5, 98.7]"
